[1 1 14],1,0,1,0
[1 1 30],1,0,1,0
[1 1 45],2,0,2,0
[1 2 1],2,0,2,0
[1 3 0],1,0,1,0
[1 3 2],34,3,37,0
[1 3 25],1,0,1,0
[1 4 0],1,0,1,0
[1 4 2],3,0,3,0
[1 4 48],1,0,1,0
[1 5 2],1,0,1,0
[1 6 8],2,0,2,0
[1 6 28],3,0,3,0
[1 7 0],22,0,22,0
[1 7 2],1,0,1,0
[1 7 9],2,0,2,0
[1 7 12],1,0,1,0
[1 7 16],1,0,1,0
[1 7 22],2,0,2,0
[1 9 0],19,0,19,0
[1 9 9],1,0,1,0
[1 9 12],2,0,2,0
[1 9 16],4,0,4,0
[1 10 0],7,0,7,0
[1 10 2],1,0,1,0
[1 10 16],1,0,1,0
[1 11 17],1,0,1,0
[1 14 0],2,0,2,0
[1 14 12],1,0,1,0
[1 14 25],2,0,2,0
[1 15 0],1,0,1,0
[1 15 42],1,0,1,0
[1 16 1],4,0,4,0
[1 16 8],1,0,1,0
[1 18 0],1,0,1,0
[1 18 33],1,0,1,0
[1 20 0],9,0,9,0
[1 20 7],1,0,1,0
[1 20 15],1,0,1,0
[1 20 28],3,0,3,0
[1 20 46],1,0,1,0
[1 22 17],1,0,1,0
[1 23 0],3,0,3,0
[1 23 7],1,0,1,0
[1 24 0],1,0,1,0
[1 24 7],2,0,2,0
[1 28 0],2,0,2,0
[1 30 0],2,0,2,0
[1 30 2],3,0,3,0
[1 30 40],2,0,2,0
[1 31 11],1,0,1,0
[1 32 0],2,0,2,0
[1 34 5],1,0,1,0
[1 36 1],1,0,1,0
[1 36 6],2,0,2,0
[1 38 0],7,0,7,0
[1 38 2],2,0,2,0
[1 38 12],1,0,1,0
[1 38 22],6,0,6,0
[1 38 25],2,0,2,0
[1 38 26],1,0,1,0
[1 38 40],1,0,1,0
[1 39 17],1,0,1,0
[1 39 24],1,0,1,0
[1 41 1],50,2,52,0
[1 41 5],3,0,3,0
[1 42 6],2,0,2,0
[1 42 7],6,0,6,0
[1 42 11],1,0,1,0
[1 42 21],1,0,1,0
[1 43 1],51,5,56,0
[1 44 1],6,1,7,0
[1 44 10],4,0,4,0
[1 45 0],1,0,1,0
[1 45 2],1,0,1,0
[1 45 6],25,0,25,0
[1 45 7],1,0,1,0
[1 45 23],1,0,1,0
[1 45 42],1,0,1,0
[1 46 0],14,7,21,0
[1 46 2],287,21,308,0
[1 46 4],5,0,5,0
[1 46 9],1,0,1,0
[1 46 12],1,0,1,0
[1 46 22],1,0,1,0
[1 46 23],1,0,1,0
[1 46 25],28,0,28,0
[1 46 26],5,0,5,0
[1 46 28],2,0,2,0
[1 46 30],56,6,62,0
[1 46 33],7,1,8,0
[1 46 39],1,0,1,0
[1 46 40],1,1,2,0
[1 48 0],5,0,5,0
[1 49 1],1,0,1,0
[1 49 5],1,0,1,0
[1 49 17],1,0,1,0
[1 50 0],4,0,4,0
[1 50 1],1,0,1,0
[1 50 8],2,0,2,0
[1 50 28],1,0,1,0
[1 51 1],4,0,4,0
[1 52 5],4,0,4,0
[1 52 6],6,2,8,0
[1 52 7],6,0,6,0
[1 52 11],4,0,4,0
[1 52 17],1,0,1,0
[1 52 45],2,0,2,0
[1 54 6],1,0,1,0
[1 56 0],114,6,120,0
[1 56 2],79,11,90,0
[1 56 7],1,0,1,0
[1 56 12],2,0,2,0
[1 56 14],1,0,1,0
[1 56 16],4,0,4,0
[1 56 22],14,0,14,0
[1 56 23],1,0,1,0
[1 56 25],14,0,14,0
[1 56 26],4,2,6,0
[1 56 28],61,0,61,0
[1 56 30],1,0,1,0
[1 56 33],6,0,6,0
[1 56 39],5,0,5,0
[1 56 40],2,0,2,0
[1 57 0],66,2,68,0
[1 57 2],2,0,2,0
[1 57 7],1,0,1,0
[1 57 16],7,0,7,0
[1 57 22],1,0,1,0
[1 57 23],1,0,1,0
[1 57 33],1,0,1,0
[1 57 39],8,0,8,0
[1 58 1],10,1,11,0
[1 61 0],1,0,1,0
[1 61 1],2,0,2,0
[1 61 3],7,0,7,0
[1 62 1],38,3,41,0
[1 62 5],2,0,2,0
[1 62 10],4,2,6,0
[1 64 0],1,0,1,0
[1 65 0],20,2,22,0
[1 65 7],1,0,1,0
[1 65 23],2,0,2,0
[1 66 4],1,0,1,0
[1 67 0],1,0,1,0
[1 67 2],1,0,1,0
[1 68 3],1,0,1,0
[1 72 15],1,0,1,0
[1 73 28],3,0,3,0
[1 74 1],60,0,60,0
[1 74 5],4,0,4,0
[1 74 46],1,0,1,0
[1 76 2],1,0,1,0
[1 77 0],1,0,1,0
[1 77 2],1,0,1,0
[1 77 35],1,0,1,0
[1 79 7],1,0,1,0
[1 81 0],1,0,1,0
[1 82 0],3,0,3,0
[1 82 2],6,0,6,0
[1 83 1],6,0,6,0
[1 83 10],2,1,3,0
[1 84 1],5,0,5,0
[1 84 5],1,0,1,0
[1 84 10],1,0,1,0
[1 85 1],29,1,30,0
[1 85 5],1,0,1,0
[1 85 10],8,2,10,0
[1 88 0],1,0,1,0
[1 90 7],1,0,1,0
[1 91 24],1,0,1,0
[1 93 2],39,0,39,0
[1 94 0],1,0,1,0
[1 97 28],2,0,2,0
[1 98 0],1,0,1,0
[1 100 6],1,0,1,0
[1 100 14],5,0,5,0
[1 102 1],2,0,2,0
[1 102 2],1,0,1,0
[1 103 0],12,0,12,0
[1 103 2],4,0,4,0
[1 103 26],12,0,12,0
[1 103 43],1,0,1,0
[1 104 0],5,0,5,0
[1 104 9],1,0,1,0
[1 104 11],1,0,1,0
[1 104 12],2,0,2,0
[1 104 14],1,0,1,0
[1 104 22],2,0,2,0
[1 104 46],1,0,1,0
[1 105 0],1,0,1,0
[1 106 0],2,0,2,0
[1 106 2],1,0,1,0
[1 106 16],1,0,1,0
[1 106 22],3,0,3,0
[1 106 25],2,0,2,0
[1 106 39],5,0,5,0
[1 106 40],1,0,1,0
[1 108 1],3,0,3,0
[1 108 33],1,0,1,0
[1 109 4],1,0,1,0
[1 109 11],1,0,1,0
[1 110 0],10,0,10,0
[1 110 9],4,0,4,0
[1 110 12],5,0,5,0
[1 110 16],5,0,5,0
[1 110 23],1,0,1,0
[1 111 0],7,0,7,0
[1 111 1],1,0,1,0
[1 111 2],1,0,1,0
[1 111 3],1,0,1,0
[1 111 20],1,0,1,0
[1 112 10],1,0,1,0
[1 113 0],1,0,1,0
[1 114 0],7,0,7,0
[1 114 22],2,0,2,0
[1 115 0],2,0,2,0
[1 115 2],1,0,1,0
[1 116 2],1,0,1,0
[1 117 0],2,0,2,0
[1 120 0],6,0,6,0
[1 120 2],8,0,8,0
[1 120 25],2,0,2,0
[1 122 1],58,4,62,0
[1 123 0],4,0,4,0
[1 123 26],1,0,1,0
[1 124 1],12,0,12,0
[1 124 5],17,0,17,0
[1 126 0],6,0,6,0
[1 126 12],7,0,7,0
[1 127 1],28,1,29,0
[1 127 5],1,0,1,0
[1 127 10],3,0,3,0
[1 130 0],2,0,2,0
[1 131 0],2,0,2,0
[1 133 0],1,0,1,0
[1 134 0],1,0,1,0
[1 135 2],15,1,16,0
[1 135 6],7,0,7,0
[1 135 7],7,0,7,0
[1 135 14],2,0,2,0
[1 135 15],8,0,8,0
[1 135 22],1,0,1,0
[1 135 33],1,0,1,0
[1 135 40],1,0,1,0
[1 136 17],1,0,1,0
[1 140 0],3,0,3,0
[1 140 2],3,0,3,0
[1 140 7],1,0,1,0
[1 140 39],1,0,1,0
[1 141 0],5,1,6,0
[1 141 1],5,0,5,0
[1 142 0],1,0,1,0
[1 142 2],52,1,53,0
[1 142 7],2,0,2,0
[1 142 15],1,0,1,0
[1 142 25],17,0,17,0
[1 142 33],1,0,1,0
[1 145 2],2,2,4,0
[1 145 29],1,0,1,0
[1 146 1],3,0,3,0
[1 147 5],1,0,1,0
[1 149 4],1,0,1,0
[1 149 5],3,0,3,0
[1 149 6],11,0,11,0
[1 149 7],4,0,4,0
[1 149 11],1,0,1,0
[2 1 0],1,0,1,0
[2 1 4],1,0,1,0
[2 2 1],1,0,1,0
[2 2 4],3,0,3,0
[2 2 32],1,0,1,0
[2 3 0],1,0,1,0
[2 4 0],1,0,1,0
[2 4 2],1,0,1,0
[2 4 9],1,0,1,0
[2 4 34],1,0,1,0
[2 4 38],1,0,1,0
[2 5 12],1,0,1,0
[2 6 0],1,0,1,0
[2 8 0],14,0,14,0
[2 8 2],1,0,1,0
[2 8 4],43,4,47,0
[2 8 8],12,0,12,0
[2 8 13],5,0,5,0
[2 8 27],5,0,5,0
[2 8 32],1,0,1,0
[2 8 36],1,1,2,0
[2 8 38],3,0,3,0
[2 9 0],1,1,2,0
[2 9 27],1,0,1,0
[2 10 0],49,6,55,0
[2 10 2],1,0,1,0
[2 10 4],38,10,48,0
[2 10 6],1,0,1,0
[2 10 9],1,0,1,0
[2 10 12],3,0,3,0
[2 10 13],2,0,2,0
[2 10 19],2,0,2,0
[2 10 27],1,0,1,0
[2 10 43],1,0,1,0
[2 12 8],1,0,1,0
[2 12 38],1,0,1,0
[2 13 0],1,1,2,0
[2 13 8],2,1,3,0
[2 13 15],2,0,2,0
[2 13 19],1,0,1,0
[2 13 32],2,0,2,0
[2 13 38],2,0,2,0
[2 15 0],1,0,1,0
[2 16 6],1,0,1,0
[2 16 8],1,0,1,0
[2 16 12],1,0,1,0
[2 16 32],1,0,1,0
[2 18 8],2,0,2,0
[2 19 0],10,1,11,0
[2 19 4],85,5,90,0
[2 19 6],3,0,3,0
[2 19 9],2,0,2,0
[2 19 13],16,0,16,0
[2 19 36],1,0,1,0
[2 19 38],9,0,9,0
[2 22 0],1,0,1,0
[2 23 0],1,0,1,0
[2 23 2],1,0,1,0
[2 26 0],1,0,1,0
[2 29 0],1,0,1,0
[2 29 4],5,0,5,0
[2 29 15],1,0,1,0
[2 29 38],1,0,1,0
[2 30 0],70,2,72,0
[2 30 4],86,9,95,0
[2 30 5],1,0,1,0
[2 30 9],5,1,6,0
[2 30 13],6,0,6,0
[2 30 23],1,0,1,0
[2 30 27],2,0,2,0
[2 30 32],1,0,1,0
[2 30 36],2,0,2,0
[2 31 0],9,1,10,0
[2 31 4],19,2,21,0
[2 31 8],2,0,2,0
[2 31 9],2,0,2,0
[2 31 13],2,0,2,0
[2 31 36],1,0,1,0
[2 32 0],11,0,11,0
[2 32 4],10,0,10,0
[2 32 13],1,0,1,0
[2 32 36],1,0,1,0
[2 32 37],1,0,1,0
[2 34 5],1,0,1,0
[2 35 0],2,0,2,0
[2 37 8],1,0,1,0
[2 37 18],1,0,1,0
[2 39 0],1,0,1,0
[2 39 4],1,0,1,0
[2 39 38],7,0,7,0
[2 40 12],1,0,1,0
[2 40 19],1,0,1,0
[2 40 32],1,0,1,0
[2 42 0],2,0,2,0
[2 42 4],4,0,4,0
[2 42 38],2,0,2,0
[2 43 32],1,0,1,0
[2 44 7],1,0,1,0
[2 45 0],5,0,5,0
[2 45 32],4,0,4,0
[2 48 0],1,0,1,0
[2 48 7],1,0,1,0
[2 50 5],4,0,4,0
[2 50 6],1,0,1,0
[2 50 8],1,0,1,0
[2 53 0],21,1,22,0
[2 53 4],48,7,55,0
[2 53 13],5,0,5,0
[2 53 36],1,0,1,0
[2 55 1],1,0,1,0
[2 55 3],1,0,1,0
[2 55 5],2,0,2,0
[2 55 8],2,0,2,0
[2 58 1],15,0,15,0
[2 58 5],1,0,1,0
[2 58 10],1,0,1,0
[2 59 1],6,0,6,0
[2 59 5],4,0,4,0
[2 59 8],1,0,1,0
[2 60 0],1,0,1,0
[2 60 5],1,0,1,0
[2 60 8],2,0,2,0
[2 62 0],2,0,2,0
[2 62 6],6,0,6,0
[2 62 14],1,0,1,0
[2 62 18],6,0,6,0
[2 62 23],1,0,1,0
[2 62 32],12,0,12,0
[2 62 41],1,0,1,0
[2 68 0],2,0,2,0
[2 68 2],2,0,2,0
[2 68 4],5,1,6,0
[2 68 8],1,0,1,0
[2 68 13],2,0,2,0
[2 68 20],1,0,1,0
[2 68 42],1,0,1,0
[2 70 8],2,0,2,0
[2 71 4],4,0,4,0
[2 71 27],1,0,1,0
[2 72 0],1,0,1,0
[2 73 0],1,0,1,0
[2 74 0],3,0,3,0
[2 74 1],1,0,1,0
[2 74 15],1,0,1,0
[2 74 38],1,0,1,0
[2 74 46],1,0,1,0
[2 76 0],2,0,2,0
[2 76 8],2,0,2,0
[2 79 0],202,8,210,0
[2 79 4],570,40,610,0
[2 79 6],9,1,10,0
[2 79 7],1,0,1,0
[2 79 8],2,0,2,0
[2 79 9],9,1,10,0
[2 79 11],1,0,1,0
[2 79 13],93,7,100,0
[2 79 17],3,1,4,0
[2 79 18],1,0,1,0
[2 79 27],3,0,3,0
[2 79 36],24,5,29,0
[2 79 38],6,0,6,0
[2 80 2],1,0,1,0
[2 81 8],1,0,1,0
[2 83 0],1,0,1,0
[2 83 7],1,0,1,0
[2 83 14],1,0,1,0
[2 83 31],1,0,1,0
[2 84 38],1,0,1,0
[2 87 32],1,0,1,0
[2 88 8],1,0,1,0
[2 89 1],4,0,4,0
[2 89 10],1,0,1,0
[2 90 38],2,0,2,0
[2 91 0],152,6,158,0
[2 91 4],606,19,625,0
[2 91 6],1,0,1,0
[2 91 9],15,0,15,0
[2 91 13],187,11,198,0
[2 91 14],1,0,1,0
[2 91 18],2,0,2,0
[2 91 23],3,5,8,0
[2 91 27],4,1,5,0
[2 91 36],24,0,24,0
[2 92 1],1,0,1,0
[2 92 8],3,0,3,0
[2 94 8],2,0,2,0
[2 94 9],1,0,1,0
[2 94 18],1,0,1,0
[2 95 32],1,0,1,0
[2 98 0],1,0,1,0
[2 98 6],1,0,1,0
[2 98 7],1,0,1,0
[2 98 8],1,0,1,0
[2 99 0],3,0,3,0
[2 99 4],40,1,41,0
[2 99 13],1,0,1,0
[2 100 0],3,0,3,0
[2 100 4],1,0,1,0
[2 100 8],2,0,2,0
[2 100 27],3,0,3,0
[2 101 0],2,0,2,0
[2 101 9],1,0,1,0
[2 102 1],1,0,1,0
[2 107 0],8,0,8,0
[2 107 4],1,0,1,0
[2 107 12],1,0,1,0
[2 108 0],1,0,1,0
[2 108 1],3,0,3,0
[2 109 0],2,0,2,0
[2 111 2],8,0,8,0
[2 111 3],3,0,3,0
[2 111 30],1,0,1,0
[2 115 4],1,0,1,0
[2 115 6],1,0,1,0
[2 117 0],1,0,1,0
[2 117 8],1,0,1,0
[2 119 2],4,0,4,0
[2 120 2],1,0,1,0
[2 124 10],1,0,1,0
[2 125 0],5,1,6,0
[2 125 1],1,0,1,0
[2 125 6],1,0,1,0
[2 125 8],4,0,4,0
[2 125 12],1,0,1,0
[2 125 32],1,0,1,0
[2 125 38],2,0,2,0
[2 126 0],26,2,28,0
[2 126 11],1,0,1,0
[2 126 12],1,0,1,0
[2 130 0],1,1,2,0
[2 130 4],1,0,1,0
[2 134 0],1,0,1,0
[2 134 4],2,0,2,0
[2 135 0],1,0,1,0
[2 136 0],1,0,1,0
[2 136 8],1,0,1,0
[2 138 8],3,0,3,0
[2 138 15],2,0,2,0
[2 138 34],1,0,1,0
[2 139 4],1,0,1,0
[2 141 0],2,0,2,0
[2 141 14],1,0,1,0
[2 141 32],1,0,1,0
[2 141 35],1,0,1,0
[2 142 0],1,0,1,0
[2 142 2],9,0,9,0
[2 142 7],1,0,1,0
[2 142 15],1,0,1,0
[2 142 32],1,0,1,0
[2 144 32],1,0,1,0
[2 145 0],1,0,1,0
[2 145 2],2,0,2,0
[2 147 0],62,1,63,0
[2 147 1],1,0,1,0
[2 147 2],1,0,1,0
[2 147 4],207,16,223,0
[2 147 6],1,1,2,0
[2 147 9],6,0,6,0
[2 147 13],45,2,47,0
[2 147 17],1,0,1,0
[2 147 27],3,0,3,0
[2 147 32],1,0,1,0
[2 147 36],5,3,8,0
[2 147 38],17,0,17,0
[2 149 4],1,0,1,0
[3 1 1],2,0,2,0
[3 2 1],1,0,1,0
[3 3 2],1,0,1,0
[3 10 1],2,0,2,0
[3 10 6],2,0,2,0
[3 10 10],1,0,1,0
[3 11 1],1,0,1,0
[3 11 6],1,0,1,0
[3 12 6],2,0,2,0
[3 14 4],1,0,1,0
[3 17 6],1,0,1,0
[3 19 6],3,0,3,0
[3 19 7],1,0,1,0
[3 22 1],12,0,12,0
[3 22 4],1,0,1,0
[3 22 5],1,0,1,0
[3 22 10],6,0,6,0
[3 24 1],1,0,1,0
[3 24 4],1,0,1,0
[3 28 1],1,0,1,0
[3 28 10],2,0,2,0
[3 29 6],3,0,3,0
[3 29 18],1,0,1,0
[3 32 4],2,0,2,0
[3 33 1],4,1,5,0
[3 42 4],1,0,1,0
[3 45 1],1,0,1,0
[3 47 4],1,0,1,0
[3 49 1],6,0,6,0
[3 49 6],6,0,6,0
[3 50 4],1,0,1,0
[3 52 0],1,0,1,0
[3 52 6],1,0,1,0
[3 56 0],1,0,1,0
[3 56 1],3,0,3,0
[3 56 5],1,0,1,0
[3 56 28],1,0,1,0
[3 57 0],1,0,1,0
[3 62 6],1,0,1,0
[3 65 1],3,1,4,0
[3 65 4],1,0,1,0
[3 65 10],2,0,2,0
[3 65 18],1,0,1,0
[3 66 1],1,0,1,0
[3 66 10],1,0,1,0
[3 66 18],1,0,1,0
[3 67 4],1,0,1,0
[3 67 10],1,0,1,0
[3 72 0],2,0,2,0
[3 72 4],1,0,1,0
[3 75 5],4,1,5,0
[3 76 1],2,0,2,0
[3 77 1],1,0,1,0
[3 79 6],13,0,13,0
[3 79 15],1,0,1,0
[3 82 1],7,0,7,0
[3 82 6],1,0,1,0
[3 86 1],2,0,2,0
[3 86 4],1,0,1,0
[3 89 1],2,0,2,0
[3 90 1],2,0,2,0
[3 90 4],1,0,1,0
[3 90 5],1,0,1,0
[3 90 6],1,0,1,0
[3 91 6],1,0,1,0
[3 91 10],1,0,1,0
[3 92 6],1,0,1,0
[3 93 4],1,0,1,0
[3 95 6],1,0,1,0
[3 97 1],1,0,1,0
[3 97 4],1,0,1,0
[3 99 6],1,0,1,0
[3 103 1],1,0,1,0
[3 104 1],2,0,2,0
[3 115 0],4,1,5,0
[3 115 1],2,0,2,0
[3 115 4],2,0,2,0
[3 119 1],1,0,1,0
[3 133 1],1,0,1,0
[3 134 4],1,0,1,0
[3 134 10],1,0,1,0
[3 135 1],30,0,30,0
[3 135 2],1,0,1,0
[3 135 4],3,0,3,0
[3 135 6],1,0,1,0
[3 135 10],4,0,4,0
[3 136 1],1,0,1,0
[3 136 4],1,0,1,0
[3 139 5],1,0,1,0
[3 139 6],3,0,3,0
[3 140 1],1,0,1,0
[3 141 10],1,0,1,0
[3 142 0],1,0,1,0
[3 142 1],1,0,1,0
[3 142 14],1,0,1,0
[3 142 18],1,0,1,0
[3 147 6],3,0,3,0
[3 147 10],1,0,1,0
[3 148 1],3,0,3,0
[3 148 5],1,0,1,0
[4 2 0],26,0,26,0
[4 2 15],3,0,3,0
[4 2 38],1,0,1,0
[4 2 46],1,0,1,0
[4 2 47],3,0,3,0
[4 3 2],4,0,4,0
[4 4 0],5,0,5,0
[4 4 2],7,1,8,0
[4 4 5],1,0,1,0
[4 4 6],3,0,3,0
[4 4 8],1,0,1,0
[4 4 11],5,0,5,0
[4 4 12],1,0,1,0
[4 4 14],1,0,1,0
[4 4 15],1,0,1,0
[4 4 32],1,0,1,0
[4 4 42],1,0,1,0
[4 4 46],1,0,1,0
[4 4 47],2,0,2,0
[4 4 48],1,0,1,0
[4 5 4],1,0,1,0
[4 6 0],2,0,2,0
[4 6 1],3,0,3,0
[4 6 4],2,0,2,0
[4 6 8],1,0,1,0
[4 6 11],2,0,2,0
[4 6 15],1,0,1,0
[4 6 17],2,0,2,0
[4 7 0],16,0,16,0
[4 7 16],1,0,1,0
[4 8 0],1,0,1,0
[4 8 6],3,0,3,0
[4 8 7],3,0,3,0
[4 9 0],75,4,79,0
[4 9 11],1,0,1,0
[4 9 12],5,0,5,0
[4 9 16],3,0,3,0
[4 9 19],2,0,2,0
[4 9 23],3,0,3,0
[4 9 39],1,1,2,0
[4 10 0],96,7,103,0
[4 10 2],2,0,2,0
[4 10 7],1,0,1,0
[4 10 9],9,0,9,0
[4 10 12],8,2,10,0
[4 10 15],3,0,3,0
[4 10 16],12,0,12,0
[4 10 17],3,0,3,0
[4 10 23],1,0,1,0
[4 10 32],1,0,1,0
[4 10 39],1,0,1,0
[4 11 0],55,8,63,0
[4 11 2],1,0,1,0
[4 11 4],1,0,1,0
[4 11 7],1,0,1,0
[4 11 9],5,0,5,0
[4 11 19],2,0,2,0
[4 11 27],4,1,5,0
[4 11 37],1,0,1,0
[4 11 47],1,1,2,0
[4 13 0],1,0,1,0
[4 13 27],1,0,1,0
[4 13 47],1,0,1,0
[4 14 0],4,0,4,0
[4 14 2],11,0,11,0
[4 14 9],1,0,1,0
[4 15 0],1,0,1,0
[4 15 5],1,0,1,0
[4 15 9],1,0,1,0
[4 16 0],1,0,1,0
[4 16 1],1,0,1,0
[4 16 4],1,0,1,0
[4 16 5],1,0,1,0
[4 16 11],1,0,1,0
[4 16 24],1,0,1,0
[4 17 2],2,0,2,0
[4 17 6],1,0,1,0
[4 17 11],1,0,1,0
[4 17 14],3,0,3,0
[4 18 0],5,1,6,0
[4 18 1],1,0,1,0
[4 18 2],5,0,5,0
[4 18 6],1,0,1,0
[4 18 15],1,0,1,0
[4 18 42],1,0,1,0
[4 19 6],1,0,1,0
[4 19 11],1,0,1,0
[4 19 17],1,0,1,0
[4 20 0],1,0,1,0
[4 22 11],1,0,1,0
[4 22 17],2,0,2,0
[4 22 35],1,0,1,0
[4 22 42],1,0,1,0
[4 22 43],1,0,1,0
[4 23 11],1,0,1,0
[4 23 14],1,0,1,0
[4 26 7],1,0,1,0
[4 26 12],1,0,1,0
[4 26 17],1,0,1,0
[4 26 35],1,0,1,0
[4 26 48],4,0,4,0
[4 28 0],1,0,1,0
[4 28 2],6,0,6,0
[4 28 17],1,0,1,0
[4 29 0],1,0,1,0
[4 29 5],2,0,2,0
[4 29 6],1,1,2,0
[4 29 7],1,0,1,0
[4 29 8],1,0,1,0
[4 29 11],4,1,5,0
[4 29 14],2,0,2,0
[4 29 15],1,0,1,0
[4 29 24],1,0,1,0
[4 30 0],54,2,56,0
[4 30 2],4,1,5,0
[4 30 5],1,0,1,0
[4 30 6],3,0,3,0
[4 30 7],1,0,1,0
[4 30 9],2,0,2,0
[4 30 11],3,0,3,0
[4 30 12],4,1,5,0
[4 30 15],1,1,2,0
[4 30 16],7,1,8,0
[4 30 17],8,0,8,0
[4 30 30],1,0,1,0
[4 30 33],2,0,2,0
[4 30 35],5,0,5,0
[4 31 11],1,0,1,0
[4 31 24],1,0,1,0
[4 35 0],72,3,75,0
[4 35 9],1,0,1,0
[4 35 12],9,1,10,0
[4 35 15],2,0,2,0
[4 35 16],2,0,2,0
[4 37 1],1,0,1,0
[4 37 2],1,0,1,0
[4 37 4],2,0,2,0
[4 37 7],1,0,1,0
[4 38 0],4,0,4,0
[4 39 0],5,0,5,0
[4 39 6],3,0,3,0
[4 39 11],1,0,1,0
[4 39 14],2,0,2,0
[4 39 15],1,0,1,0
[4 39 41],1,0,1,0
[4 40 6],1,0,1,0
[4 40 17],2,0,2,0
[4 40 35],5,0,5,0
[4 40 47],1,0,1,0
[4 41 1],2,0,2,0
[4 42 0],1,0,1,0
[4 42 1],1,0,1,0
[4 43 1],1,0,1,0
[4 43 5],1,0,1,0
[4 43 15],4,2,6,0
[4 45 0],4,0,4,0
[4 45 6],2,0,2,0
[4 45 7],1,0,1,0
[4 45 35],13,0,13,0
[4 46 0],4,1,5,0
[4 46 2],1,0,1,0
[4 46 12],1,0,1,0
[4 48 0],281,9,290,0
[4 48 9],3,0,3,0
[4 48 12],3,0,3,0
