follow,follow,4,3,4,3,5,6,3,0,3,3,2,2,4,3,2,3,2,4,3,3,2,2,2,10,3,2,2,2,87,follow,follow,-0.210328330273602,-0.281558068484264,-0.169566639336506,-0.12597742822512,-0.232200432074273,-0.155347411862402,-0.178429878790893,-0.220334682516732,-0.120396761085151,-0.217798759644358,-0.136909256451995,-0.163689667093861,-0.165141120602044,0.020848090100811,-0.132288306765678,-0.227515091370988,-0.138544914022767,-0.180413525461781,-0.071665806605211,0.008051231965981,-0.129421703504177,-0.170742238821064,-0.178550931367802,-0.885057471264367,-0.156372419880512,-0.113679728830787,-0.239009344244551,-0.082864822277095
feed,feed,5,5,4,4,6,6,4,0,4,4,4,4,5,0,4,5,4,6,5,4,4,4,4,3,6,4,4,4,116,feed,feed,-0.001942302732028,-0.108255261149027,-0.090965517883537,-0.107221044713635,-0.087003575331022,-0.046790886116067,-0.155250800252462,-0.152670323696354,-0.144659732448938,-0.235270709770578,-0.083529309573514,-0.153688477281189,-0.113629894818174,-0.073294100213157,-0.197251990371177,-0.092678719410157,-0.131727673838998,-0.374247213411115,0.005469747185155,-0.009496528189581,-0.135498313105234,-0.135336517903144,-0.167316291863487,-0.164993109535684,-0.948275862068966,-0.151224653029955,-0.101299409065329,-0.156660729688672
kick,kick,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,2,4,5,5,5,126,kick,kick,-0.029647074187275,-0.250827275588564,-0.097458470178012,-0.151138872617547,-0.074869559547669,-0.050468037832475,-0.009004732691723,-0.160948882978997,-0.172696034968723,-0.054322210886251,-0.097502663237613,-0.180483713183601,-0.234084067418615,-0.091406916722322,-0.220481975576033,-0.16277489276361,-0.058890450050076,-0.103234727032259,-0.155765530423331,-0.071534789008689,-0.210501520073149,-0.290802899779328,-0.014604004697702,-0.120795218704897,-0.153961379904613,-0.96031746031746,-0.16277489276361,-0.194301439957958
walk,walk,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,2,4,5,6,6,149,walk,walk,-0.24520575909567,-0.137780093283029,-0.420278017183266,-0.408904160455285,-0.245123430947578,-0.140208520884558,-0.095308174061808,-0.109360450767676,-0.107463910633529,-0.176558895492997,-0.247731017867509,-0.268889193962232,-0.289549359626054,-0.297315179530397,-0.322698266363396,-0.959731543624162,-0.115249997770482,-0.351778276751123,-0.122911450819556,-0.188245386792183,-0.220674528633865,-0.19686224713585,-0.133766805119521,-0.248575031199731,-0.108936530102126,-0.168900385466283,-0.959731543624162,-0.243080099248698
skate,skate,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,2,4,5,6,6,149,skate,skate,-0.166595841338314,-0.079774290024012,-0.114417035152146,-0.276826270810687,-0.042377308312149,-0.052300667865268,-0.048456104490984,-0.067640033319278,-0.050042390987264,-0.137797801377902,-0.078072770873365,-0.163935221045493,-0.07565116582332,-0.216784269340655,-0.098344295008211,-0.243080099248698,-0.079354508722237,-0.141325030451536,-0.114037346370826,-0.010850659436311,-0.079822460043333,-0.275600468142776,-0.083672175662012,-0.092430509232275,-0.164297850725469,-0.200426932660632,-0.243080099248698,-0.959731543624162
wear,wear,1,0.266030281591311,0.290039076295335,0.214553741270266,0.325969149786645,0.264197376732972,0.295751746071148,0.156612918220649,0.147628632513153,0.285775026784298,0.217079012317892,0.222502164261167,0.298374107617598,0.077496467419785,0.119112209738965,0.285474215471509,0.169774885866044,0.346032314533297,0.228952463916379,0.054884811051885,0.063437608885071,0.255612409336674,0.12006307495811,0.256305341767854,0.04504575100789,0.069329613869815,0.285474215471509,0.206864297714153,,,,0.748683116163016,0.095924591072914,0.032021070141392,0.026476296090934,0.018159135015248,0.018574993069033,0.014139173828667,0,0.006237870806765,0.00776268367064,0.004158580537843,0.002217909620183,0.002495148322706,0,0.004435819240366,0.002495148322706,0.002633767673967,0.002079290268922,0.001663432215137,0.001524812863876,0.001386193512614,0.002217909620183,0.001108954810091,0.000554477405046,0.000693096756307,0.000693096756307,0.000831716107569,0.000831716107569
hold,hold,0.266030281591311,1,0.397058955705506,0.166982762027774,0.415057878762682,0.199048608842136,0.212674133093218,0.193239418980701,0.211517842623675,0.239070201494863,0.200839944902131,0.197120386720615,0.413378985621755,0.052061913903329,0.191793921877396,0.178048549658868,0.181497050408998,0.21703722030868,0.236052365812348,0.098057431125972,0.130922025047723,0.21396437684188,0.133218837401662,0.316040827104954,0.151358709424889,0.290509815271104,0.178048549658868,0.120042746399851,,,,0.270629644114196,0.288228392647634,0.08955807587016,0.074305827141181,0.054360578803285,0.050840829096598,0.039890496675792,0.001173249902229,0.019554165037153,0.021509581540868,0.011732499022292,0.006257332811889,0.006648416112632,0.000782166601486,0.012123582323035,0.006648416112632,0.007821666014861,0.005866249511146,0.004692999608917,0.004301916308174,0.003910833007431,0.006257332811889,0.003128666405944,0.001173249902229,0.001955416503715,0.001955416503715,0.002346499804458,0.002346499804458
sit,sit,0.290039076295335,0.397058955705506,1,0.28256311294856,0.278315647076935,0.346374777871899,0.180963882904389,0.094384363735286,0.173058692356074,0.404865925704205,0.382022839350822,0.256607938684186,0.342223328469451,0.150886952670625,0.204589351858083,0.460546473559105,0.229490020064273,0.409645274317203,0.222130495900679,0.341209470181963,0.123749617630959,0.329867724261743,0.284990689664169,0.215543650830759,0.125448276504226,0.137141009860552,0.460546473559105,0.154685491527985,,,,0.143122676579926,0.141883519206939,0.155514250309789,0.118959107806691,0.081164807930607,0.086121437422553,0.063197026022305,0.000619578686493,0.028500619578687,0.036555142503098,0.018587360594796,0.009913258983891,0.010532837670384,0.000619578686493,0.019826517967782,0.010532837670384,0.011771995043371,0.009293680297398,0.006815365551425,0.009293680297398,0.006195786864932,0.009913258983891,0.005576208178439,0.002478314745973,0.002478314745973,0.003097893432466,0.003717472118959,0.003717472118959
ride,ride,0.214553741270266,0.166982762027774,0.28256311294856,1,0.22418568274663,0.157437120055401,0.150437530901967,0.05824683851367,0.123525137741682,0.235432770946621,0.187374377362012,0.268195490273233,0.282461025859672,0.316283777967,0.371403461995099,0.449172616831124,0.127763403305014,0.231662233438726,0.127451282809901,0.106187640828417,0.242157426610137,0.192978682250202,0.207292604331361,0.16046018684581,0.141703803334325,0.190821412300086,0.449172616831124,0.317094727186526,,,,0.131001371742112,0.130315500685871,0.131687242798354,0.132373113854595,0.090534979423868,0.089849108367627,0.069958847736626,0,0.030864197530864,0.03840877914952,0.020576131687243,0.010973936899863,0.011659807956104,0.001371742112483,0.021262002743484,0.011659807956104,0.013031550068587,0.00960219478738,0.007544581618656,0.007544581618656,0.006858710562414,0.010973936899863,0.005486968449931,0.002057613168724,0.002743484224966,0.003429355281207,0.004115226337449,0.004115226337449
carry,carry,0.325969149786645,0.415057878762682,0.278315647076935,0.22418568274663,1,0.210202542083144,0.370404847491059,0.229853752064281,0.138284435575838,0.229500952837437,0.162305912951808,0.2892418008853,0.432247604815693,0.080096319242096,0.266173621433768,0.285391887323417,0.226945193276038,0.269316500797195,0.200292258606701,0.086816343438136,0.140954342884004,0.204892952555424,0.115695021270429,0.289671696442089,0.138727713262057,0.114552099230209,0.285391887323417,0.082645764687988,,,,0.099167297501893,0.105223315669947,0.099167297501893,0.099924299772899,0.145344436033308,0.100681302043906,0.076457229371688,0.001514004542014,0.03557910673732,0.040878122634368,0.022710068130204,0.012112036336109,0.020439061317184,0.009084027252082,0.023467070401211,0.015140045420136,0.015897047691143,0.012112036336109,0.009841029523089,0.008327024981075,0.007570022710068,0.012112036336109,0.006056018168055,0.003785011355034,0.004542013626041,0.003785011355034,0.004542013626041,0.004542013626041
look,look,0.264197376732972,0.199048608842136,0.346374777871899,0.157437120055401,0.210202542083144,1,0.205138904367381,0.184274161973503,0.234587053436628,0.338787193125372,0.258021420272701,0.111419730720035,0.231663206493087,0.105547797603043,0.167456849210065,0.180476977260397,0.352573760997617,0.221006620678273,0.236067551634944,0.139218233677786,0.131523577017219,0.231089183720148,0.156748639856888,0.224312929103782,0.098515024047102,0.090150577515015,0.180476977260397,0.092569124241107,,,,0.106096595407759,0.102929532858274,0.110055423594616,0.103721298495645,0.105304829770388,0.114806017418844,0.080760095011877,0,0.036421219319082,0.046714172604909,0.02375296912114,0.012668250197941,0.016627078384798,0,0.025336500395883,0.015835312747427,0.015043547110056,0.013460015835313,0.009501187648456,0.010292953285827,0.007917656373713,0.012668250197941,0.007125890736342,0.004750593824228,0.004750593824228,0.003958828186857,0.004750593824228,0.004750593824228
use,use,0.295751746071148,0.212674133093218,0.180963882904389,0.150437530901967,0.370404847491059,0.205138904367381,1,0.158654246925975,0.184470568281288,0.14263477838527,0.164086443545992,0.202451962825959,0.190615463762121,0.170361533464477,0.195985217288761,0.135576630437647,0.155741517106536,0.251658335260685,0.073531026041425,0.067429665160063,0.049285605896766,0.228619767734891,0.055640431304115,0.212912637411582,0.189733558873152,0.048687272374263,0.135576630437647,0.088724560866823,,,,0.098360655737705,0.098360655737705,0.098360655737705,0.098360655737705,0.097396335583414,0.098360655737705,0.098360655737705,0,0.043394406943105,0.053037608486017,0.028929604628737,0.01542912246866,0.016393442622951,0,0.029893924783028,0.016393442622951,0.018322082931533,0.013500482160077,0.010607521697204,0.010607521697204,0.009643201542912,0.01542912246866,0.00771456123433,0.002892960462874,0.003857280617165,0.004821600771456,0.005785920925747,0.005785920925747
cover,cover,0.156612918220649,0.193239418980701,0.094384363735286,0.05824683851367,0.229853752064281,0.184274161973503,0.158654246925975,1,0.1797042771958,0.108456945761145,0.149739435045135,0.167357609933196,0.204102965476734,0.067908283844356,0.155753893110955,0.109360450767676,0.072511585689684,0.107059669195667,0.224118910597642,0.198503360288129,0.253212967348536,0.123180553973716,0.171196469344307,0.220334682516732,0.152670323696354,0.160948882978997,0.109360450767676,0.067640033319278,,,,0,0.033707865168539,0.01123595505618,0,0.02247191011236,0,0,0.887640449438202,0.01123595505618,0,0,0,0,0,0,0,0,0,0.01123595505618,0.01123595505618,0,0,0.01123595505618,0,0,0,0,0
touch,touch,0.147628632513153,0.211517842623675,0.173058692356074,0.123525137741682,0.138284435575838,0.234587053436628,0.184470568281288,0.1797042771958,1,0.174228780503635,0.261124170116298,0.229332775472142,0.160373371547408,0.075177050166293,0.160698502747549,0.147732367009368,0.199777375519223,0.103772874373408,0.203325854678169,0.096195440881732,0.260572984684828,0.234072214644125,0.115292626372971,0.154879519705841,0.179142491069627,0.212378574651263,0.147732367009368,0.090310847363103,,,,0.067064083457526,0.07451564828614,0.068554396423249,0.067064083457526,0.070044709388972,0.068554396423249,0.067064083457526,0.001490312965723,0.107302533532042,0.067064083457526,0.044709388971684,0.023845007451565,0.025335320417288,0.001490312965723,0.046199701937407,0.025335320417288,0.029806259314456,0.022354694485842,0.017883755588674,0.017883755588674,0.014903129657228,0.023845007451565,0.011922503725783,0.004470938897168,0.005961251862891,0.007451564828614,0.008941877794337,0.008941877794337
watch,watch,0.285775026784298,0.239070201494863,0.404865925704205,0.235432770946621,0.229500952837437,0.338787193125372,0.14263477838527,0.108456945761145,0.174228780503635,1,0.256637178318768,0.232805433253249,0.227127022485927,0.159227679132686,0.170217158484691,0.216827351868835,0.116876396732816,0.366089919869908,0.117534087909364,0.118922948040562,0.177659784160874,0.321970210146565,0.234116793834002,0.252281518265048,0.269753468391267,0.094004750568791,0.216827351868835,0.178066257753741,,,,0.077348066298343,0.075966850828729,0.081491712707182,0.077348066298343,0.074585635359116,0.081491712707182,0.075966850828729,0,0.062154696132597,0.081491712707182,0.041436464088398,0.022099447513812,0.023480662983426,0,0.042817679558011,0.023480662983426,0.026243093922652,0.019337016574586,0.015193370165746,0.016574585635359,0.013812154696133,0.022099447513812,0.012430939226519,0.00414364640884,0.005524861878453,0.006906077348066,0.00828729281768,0.00828729281768
talk,talk,0.217079012317892,0.200839944902131,0.382022839350822,0.187374377362012,0.162305912951808,0.258021420272701,0.164086443545992,0.149739435045135,0.261124170116298,0.256637178318768,1,0.171434962268741,0.173329467915686,0.073585258633585,0.153723115768489,0.287999474243348,0.084107239983638,0.303734497733868,0.227069175801265,0.169329959283973,0.128645173507722,0.313330250199966,0.137233615937825,0.159897762199121,0.118012068194204,0.137185202920153,0.287999474243348,0.118341227249204,,,,0.060975609756098,0.060975609756098,0.060975609756098,0.060975609756098,0.060975609756098,0.060975609756098,0.060975609756098,0,0.060975609756098,0.060975609756098,0.060975609756098,0.032520325203252,0.034552845528455,0,0.060975609756098,0.034552845528455,0.038617886178862,0.028455284552846,0.022357723577236,0.022357723577236,0.020325203252033,0.032520325203252,0.016260162601626,0.004065040650407,0.008130081300813,0.010162601626016,0.01219512195122,0.01219512195122
